37,752,12/31/2199,G
37,753,12/31/2199,C
37,755,12/31/2199,F
37,757,12/31/2199,E
37,759,12/31/2199,E
37,771,12/31/2199,G
37,775,12/31/2199,G
37,801,12/31/2199,E
37,803,12/31/2199,E
37,804,12/31/2199,E
37,805,12/31/2199,E
37,806,12/31/2199,E
37,807,12/31/2199,E
37,808,12/31/2199,E
37,809,12/31/2199,F
37,810,12/31/2199,F
37,811,12/31/2199,E
37,812,12/31/2199,F
37,813,12/31/2199,D
37,814,12/31/2199,C
37,815,12/31/2199,D
37,816,12/31/2199,D
37,817,12/31/2199,E
37,818,12/31/2199,D
37,819,12/31/2199,D
37,820,12/31/2199,D
37,821,12/31/2199,C
37,825,12/31/2199,C
37,855,12/31/2199,E
37,857,12/31/2199,E
37,858,12/31/2199,F
37,859,12/31/2199,E
37,860,12/31/2199,E
37,861,12/31/2199,E
37,862,12/31/2199,E
37,863,12/31/2199,E
37,865,12/31/2199,C
37,867,12/31/2199,D
37,871,12/31/2199,D
37,877,12/31/2199,B
37,879,12/31/2199,B
37,880,12/31/2199,C
37,881,12/31/2199,B
37,882,12/31/2199,B
37,883,12/31/2199,B
37,884,12/31/2199,B
37,885,12/31/2199,C
37,886,12/31/2199,B
37,887,12/31/2199,C
37,889,12/31/2199,B
37,890,12/31/2199,C
37,891,12/31/2199,B
37,892,12/31/2199,B
37,893,12/31/2199,B
37,894,12/31/2199,B
37,895,12/31/2199,B
37,896,12/31/2199,A
37,897,12/31/2199,A
37,898,12/31/2199,C
37,899,12/31/2199,C
37,901,12/31/2199,B
37,902,12/31/2199,A
37,903,12/31/2199,E
37,904,12/31/2199,E
37,907,12/31/2199,B
37,908,12/31/2199,C
37,909,12/31/2199,B
37,910,12/31/2199,C
37,911,12/31/2199,B
37,912,12/31/2199,B
37,913,12/31/2199,C
37,914,12/31/2199,B
37,915,12/31/2199,C
37,916,12/31/2199,B
37,917,12/31/2199,C
37,918,12/31/2199,C
37,919,12/31/2199,B
37,920,12/31/2199,C
37,921,12/31/2199,D
37,922,12/31/2199,D
37,923,12/31/2199,B
37,924,12/31/2199,B
37,925,12/31/2199,B
37,926,12/31/2199,B
37,927,12/31/2199,B
37,928,12/31/2199,B
37,929,12/31/2199,C
37,932,12/31/2199,C
37,933,12/31/2199,C
37,934,12/31/2199,C
37,935,12/31/2199,C
37,936,12/31/2199,D
37,937,12/31/2199,D
37,939,12/31/2199,F
37,940,12/31/2199,C
37,941,12/31/2199,C
37,942,12/31/2199,C
37,943,12/31/2199,C
37,944,12/31/2199,B
37,945,12/31/2199,A
37,946,12/31/2199,C
37,947,12/31/2199,B
37,948,12/31/2199,A
37,949,12/31/2199,C
37,951,12/31/2199,E
37,952,12/31/2199,C
37,953,12/31/2199,C
37,954,12/31/2199,E
37,955,12/31/2199,D
37,956,12/31/2199,D
37,957,12/31/2199,C
37,958,12/31/2199,C
37,959,12/31/2199,C
37,960,12/31/2199,C
37,961,12/31/2199,C
37,962,12/31/2199,F
37,963,12/31/2199,B
37,964,12/31/2199,B
37,965,12/31/2199,B
37,966,12/31/2199,E
37,967,12/31/2199,D
37,968,12/31/2199,B
37,969,12/31/2199,C
37,970,12/31/2199,B
37,971,12/31/2199,C
37,973,12/31/2199,B
37,974,12/31/2199,C
37,975,12/31/2199,A
37,976,12/31/2199,B
37,977,12/31/2199,A
37,978,12/31/2199,C
37,979,12/31/2199,C
37,980,12/31/2199,E
37,981,12/31/2199,A
37,982,12/31/2199,E
37,983,12/31/2199,C
37,984,12/31/2199,C
37,985,12/31/2199,E
37,986,12/31/2199,C
37,987,12/31/2199,C
37,988,12/31/2199,C
37,992,12/31/2199,E
37,993,12/31/2199,D
37,994,12/31/2199,G
37,995,12/31/2199,F
37,996,12/31/2199,G
37,997,12/31/2199,D
37,999,12/31/2199,D
37,4771,12/31/2199,G
37,4775,12/31/2199,G
37,4777,12/31/2199,E
37,6824,12/31/2199,F
37,6826,12/31/2199,E
37,6843,12/31/2199,G
37,6872,12/31/2199,G
37,7309,12/31/2199,G
37,7313,12/31/2199,G
37,7317,12/31/2199,G
37,7327,12/31/2199,G
37,7366,12/31/2199,G
37,7405,12/31/2199,E
37,7413,12/31/2199,G
37,7421,12/31/2199,F
37,7424,12/31/2199,G
37,7428,12/31/2199,E
37,7445,12/31/2199,G
37,7453,12/31/2199,G
37,8709,12/31/2199,G
37,8726,12/31/2199,E
37,9108,12/31/2199,0
37,9740,12/31/2199,0
37,9741,12/31/2199,0
37,9985,12/31/2199,0
9,5,12/31/2199,C
9,8,12/31/2199,D
9,16,12/31/2199,E
9,30,12/31/2199,D
9,34,12/31/2199,C
9,35,12/31/2199,B
9,36,12/31/2199,C
9,37,12/31/2199,D
9,42,12/31/2199,D
9,50,12/31/2199,C
9,52,12/31/2199,E
9,59,12/31/2199,G
9,65,12/31/2199,E
9,66,12/31/2199,E
9,67,12/31/2199,E
9,79,12/31/2199,E
9,83,12/31/2199,C
9,106,12/31/2199,F
9,113,12/31/2199,C
9,153,12/31/2199,E
9,170,12/31/2199,C
9,173,12/31/2199,B
9,251,12/31/2199,C
9,400,12/31/2199,D
9,401,12/31/2199,F
9,771,12/31/2199,G
9,908,12/31/2199,C
9,913,12/31/2199,C
9,917,12/31/2199,B
9,1005,12/31/2199,G
9,1164,12/31/2199,G
9,1165,12/31/2199,F
9,1218,12/31/2199,C
9,1320,12/31/2199,F
9,1322,12/31/2199,F
9,1430,12/31/2199,E
9,1438,12/31/2199,F
9,1452,12/31/2199,E
9,1463,12/31/2199,F
9,1472,12/31/2199,F
9,1473,12/31/2199,E
9,1624,12/31/2199,F
9,1642,12/31/2199,E
9,1654,12/31/2199,E
9,1655,12/31/2199,E
9,1699,12/31/2199,E
9,1701,12/31/2199,E
9,1710,12/31/2199,E
9,1741,12/31/2199,G
9,1747,12/31/2199,E
9,1748,12/31/2199,E
9,1803,12/31/2199,F
9,1852,12/31/2199,G
9,1853,12/31/2199,D
9,1860,12/31/2199,B
9,1924,12/31/2199,B
9,1925,12/31/2199,D
9,2001,12/31/2199,B
9,2002,12/31/2199,B
9,2003,12/31/2199,C
9,2014,12/31/2199,E
9,2016,12/31/2199,B
9,2021,12/31/2199,D
9,2039,12/31/2199,B
9,2041,12/31/2199,B
9,2065,12/31/2199,C
9,2070,12/31/2199,C
9,2081,12/31/2199,C
9,2089,12/31/2199,C
9,2095,12/31/2199,C
9,2105,12/31/2199,B
9,2110,12/31/2199,B
9,2111,12/31/2199,B
9,2112,12/31/2199,B
9,2114,12/31/2199,B
9,2119,12/31/2199,D
9,2121,12/31/2199,C
9,2130,12/31/2199,C
9,2131,12/31/2199,C
9,2157,12/31/2199,C
9,2172,12/31/2199,D
9,2174,12/31/2199,B
9,2211,12/31/2199,E
9,2220,12/31/2199,C
9,2286,12/31/2199,B
9,2288,12/31/2199,B
9,2300,12/31/2199,A
9,2302,12/31/2199,C
9,2305,12/31/2199,D
9,2361,12/31/2199,C
9,2362,12/31/2199,C
9,2380,12/31/2199,C
9,2386,12/31/2199,B
9,2388,12/31/2199,B
9,2402,12/31/2199,E
9,2413,12/31/2199,C
9,2416,12/31/2199,C
9,2417,12/31/2199,C
9,2501,12/31/2199,C
9,2503,12/31/2199,B
9,2534,12/31/2199,B
9,2570,12/31/2199,B
9,2585,12/31/2199,B
9,2586,12/31/2199,C
9,2587,12/31/2199,B
9,2589,12/31/2199,C
9,2600,12/31/2199,B
9,2623,12/31/2199,D
9,2651,12/31/2199,B
9,2660,12/31/2199,B
9,2670,12/31/2199,A
9,2683,12/31/2199,B
9,2688,12/31/2199,B
9,2702,12/31/2199,G
9,2710,12/31/2199,F
9,2714,12/31/2199,B
9,2731,12/31/2199,E
9,2735,12/31/2199,B
9,2759,12/31/2199,B
9,2790,12/31/2199,B
9,2797,12/31/2199,C
9,2802,12/31/2199,D
9,2812,12/31/2199,C
9,2835,12/31/2199,A
9,2836,12/31/2199,A
9,2841,12/31/2199,B
9,2881,12/31/2199,A
9,2883,12/31/2199,C
9,2913,12/31/2199,A
9,2915,12/31/2199,D
9,2916,12/31/2199,F
9,2923,12/31/2199,B
9,2942,12/31/2199,A
9,2960,12/31/2199,C
9,3004,12/31/2199,E
9,3018,12/31/2199,E
9,3022,12/31/2199,B
9,3027,12/31/2199,E
9,3028,12/31/2199,C
9,3030,12/31/2199,E
9,3040,12/31/2199,E
9,3041,12/31/2199,C
9,3042,12/31/2199,D
9,3064,12/31/2199,C
9,3069,12/31/2199,E
9,3076,12/31/2199,B
9,3081,12/31/2199,E
9,3082,12/31/2199,E
9,3085,12/31/2199,E
9,3110,12/31/2199,C
9,3111,12/31/2199,C
9,3113,12/31/2199,C
9,3114,12/31/2199,C
9,3118,12/31/2199,B
9,3119,12/31/2199,A
9,3122,12/31/2199,B
9,3126,12/31/2199,C
9,3131,12/31/2199,C
9,3132,12/31/2199,C
9,3145,12/31/2199,C
9,3146,12/31/2199,C
9,3169,12/31/2199,C
9,3175,12/31/2199,C
9,3179,12/31/2199,B
9,3180,12/31/2199,B
9,3188,12/31/2199,B
9,3220,12/31/2199,C
9,3223,12/31/2199,A
9,3224,12/31/2199,B
9,3227,12/31/2199,B
9,3240,12/31/2199,B
9,3241,12/31/2199,C
9,3255,12/31/2199,A
9,3257,12/31/2199,C
9,3270,12/31/2199,C
9,3300,12/31/2199,C
9,3303,12/31/2199,B
9,3307,12/31/2199,C
9,3315,12/31/2199,B
9,3334,12/31/2199,C
9,3336,12/31/2199,E
9,3365,12/31/2199,E
9,3372,12/31/2199,D
9,3373,12/31/2199,C
9,3383,12/31/2199,B
9,3385,12/31/2199,B
9,3400,12/31/2199,D
9,3507,12/31/2199,C
9,3515,12/31/2199,C
9,3548,12/31/2199,C
9,3559,12/31/2199,C
9,3574,12/31/2199,B
9,3581,12/31/2199,B
9,3612,12/31/2199,D
9,3620,12/31/2199,E
9,3629,12/31/2199,B
9,3632,12/31/2199,D
9,3634,12/31/2199,B
9,3635,12/31/2199,C
9,3638,12/31/2199,B
9,3642,12/31/2199,C
9,3643,12/31/2199,C
9,3647,12/31/2199,D
9,3648,12/31/2199,B
9,3681,12/31/2199,B
9,3685,12/31/2199,B
9,3719,12/31/2199,G
9,3724,12/31/2199,F
9,3726,12/31/2199,G
9,3803,12/31/2199,C
9,3807,12/31/2199,B
9,3808,12/31/2199,D
9,3821,12/31/2199,D
9,3822,12/31/2199,D
9,3824,12/31/2199,D
9,3826,12/31/2199,C
9,3827,12/31/2199,D
9,3830,12/31/2199,D
9,3851,12/31/2199,B
9,3865,12/31/2199,A
9,3881,12/31/2199,C
9,4000,12/31/2199,F
9,4021,12/31/2199,E
9,4024,12/31/2199,E
9,4034,12/31/2199,E
9,4036,12/31/2199,E
9,4038,12/31/2199,A
9,4053,12/31/2199,C
9,4061,12/31/2199,B
9,4062,12/31/2199,C
9,4101,12/31/2199,D
9,4111,12/31/2199,B
9,4112,12/31/2199,C
9,4113,12/31/2199,C
9,4114,12/31/2199,C
9,4130,12/31/2199,C
9,4131,12/31/2199,B
9,4133,12/31/2199,B
9,4150,12/31/2199,A
9,4206,12/31/2199,C
9,4207,12/31/2199,E
9,4239,12/31/2199,E
9,4240,12/31/2199,B
9,4243,12/31/2199,C
9,4244,12/31/2199,C
9,4250,12/31/2199,C
9,4251,12/31/2199,C
9,4263,12/31/2199,C
9,4273,12/31/2199,C
9,4279,12/31/2199,C
9,4282,12/31/2199,B
9,4283,12/31/2199,C
9,4299,12/31/2199,B
9,4304,12/31/2199,D
9,4307,12/31/2199,A
9,4351,12/31/2199,C
9,4352,12/31/2199,B
9,4360,12/31/2199,B
9,4361,12/31/2199,B
9,4362,12/31/2199,C
9,4410,12/31/2199,C
9,4420,12/31/2199,F
9,4431,12/31/2199,A
9,4432,12/31/2199,A
9,4439,12/31/2199,E
9,4452,12/31/2199,C
9,4459,12/31/2199,C
9,4470,12/31/2199,C
9,4484,12/31/2199,C
9,4493,12/31/2199,C
9,4511,12/31/2199,D
9,4557,12/31/2199,B
9,4558,12/31/2199,C
9,4561,12/31/2199,C
9,4568,12/31/2199,E
9,4581,12/31/2199,F
9,4583,12/31/2199,F
9,4586,12/31/2199,F
9,4611,12/31/2199,B
9,4635,12/31/2199,G
9,4653,12/31/2199,B
9,4665,12/31/2199,E
9,4670,12/31/2199,E
9,4683,12/31/2199,C
9,4686,12/31/2199,E
9,4692,12/31/2199,B
9,4693,12/31/2199,C
9,4703,12/31/2199,C
9,4710,12/31/2199,B
9,4717,12/31/2199,A
9,4720,12/31/2199,C
9,4740,12/31/2199,E
9,4741,12/31/2199,C
9,4751,12/31/2199,E
9,4771,12/31/2199,G
9,4777,12/31/2199,G
9,4825,12/31/2199,E
9,4828,12/31/2199,D
9,4829,12/31/2199,F
9,4902,12/31/2199,B
9,4923,12/31/2199,C
9,5020,12/31/2199,E
9,5022,12/31/2199,F
9,5037,12/31/2199,G
9,5040,12/31/2199,G
9,5057,12/31/2199,G
9,5059,12/31/2199,G
9,5069,12/31/2199,G
9,5102,12/31/2199,F
9,5146,12/31/2199,E
9,5160,12/31/2199,F
9,5183,12/31/2199,E
9,5188,12/31/2199,E
9,5190,12/31/2199,E
9,5191,12/31/2199,C
9,5192,12/31/2199,C
9,5213,12/31/2199,F
9,5215,12/31/2199,D
9,5221,12/31/2199,E
9,5222,12/31/2199,F
9,5223,12/31/2199,E
9,5348,12/31/2199,E
9,5402,12/31/2199,B
9,5403,12/31/2199,F
9,5437,12/31/2199,E
9,5443,12/31/2199,C
9,5445,12/31/2199,F
9,5462,12/31/2199,E
9,5472,12/31/2199,G
9,5473,12/31/2199,G
9,5474,12/31/2199,F
9,5478,12/31/2199,E
9,5479,12/31/2199,D
9,5480,12/31/2199,F
9,5491,12/31/2199,F
9,5506,12/31/2199,G
9,5507,12/31/2199,F
9,5508,12/31/2199,E
9,5509,12/31/2199,F
9,5535,12/31/2199,E
9,5537,12/31/2199,E
9,5551,12/31/2199,G
9,5606,12/31/2199,F
9,5610,12/31/2199,C
9,5613,12/31/2199,C
9,5645,12/31/2199,F
9,5651,12/31/2199,F
9,5703,12/31/2199,E
9,5705,12/31/2199,E
9,5951,12/31/2199,B
9,6004,12/31/2199,E
9,6006,12/31/2199,E
9,6017,12/31/2199,E
9,6018,12/31/2199,E
9,6045,12/31/2199,E
9,6204,12/31/2199,F
9,6206,12/31/2199,G
9,6213,12/31/2199,F
9,6214,12/31/2199,G
9,6216,12/31/2199,G
9,6217,12/31/2199,F
9,6229,12/31/2199,F
9,6233,12/31/2199,F
9,6235,12/31/2199,G
9,6236,12/31/2199,E
9,6237,12/31/2199,E
9,6251,12/31/2199,F
9,6252,12/31/2199,G
9,6260,12/31/2199,G
9,6306,12/31/2199,F
9,6319,12/31/2199,F
9,6325,12/31/2199,F
9,6400,12/31/2199,D
9,6504,12/31/2199,B
9,6702,12/31/2199,F
9,6703,12/31/2199,F
9,6704,12/31/2199,F
9,6801,12/31/2199,E
9,6811,12/31/2199,E
9,6824,12/31/2199,F
9,6826,12/31/2199,E
9,6828,12/31/2199,E
9,6834,12/31/2199,D
9,6836,12/31/2199,E
9,6838,12/31/2199,D
9,6843,12/31/2199,G
9,6845,12/31/2199,G
9,6854,12/31/2199,G
9,6872,12/31/2199,G
9,6874,12/31/2199,G
9,6882,12/31/2199,G
9,6884,12/31/2199,G
9,7016,12/31/2199,G
9,7024,12/31/2199,G
9,7038,12/31/2199,G
9,7046,12/31/2199,G
9,7047,12/31/2199,G
9,7050,12/31/2199,G
9,7090,12/31/2199,G
9,7098,12/31/2199,G
9,7099,12/31/2199,G
9,7133,12/31/2199,F
9,7151,12/31/2199,E
9,7152,12/31/2199,E
9,7153,12/31/2199,E
9,7201,12/31/2199,C
9,7204,12/31/2199,B
9,7205,12/31/2199,C
9,7219,12/31/2199,F
9,7222,12/31/2199,E
9,7230,12/31/2199,D
9,7231,12/31/2199,D
9,7232,12/31/2199,F
9,7309,12/31/2199,G
9,7313,12/31/2199,G
9,7317,12/31/2199,G
9,7327,12/31/2199,G
9,7333,12/31/2199,G
9,7335,12/31/2199,G
9,7337,12/31/2199,G
9,7350,12/31/2199,F
9,7360,12/31/2199,E
9,7370,12/31/2199,C
9,7380,12/31/2199,D
9,7382,12/31/2199,C
9,7383,12/31/2199,E
9,7390,12/31/2199,C
9,7394,12/31/2199,G
9,7395,12/31/2199,G
9,7398,12/31/2199,G
9,7403,12/31/2199,E
9,7405,12/31/2199,E
9,7420,12/31/2199,G
9,7421,12/31/2199,F
9,7422,12/31/2199,G
9,7425,12/31/2199,G
9,7431,12/31/2199,G
9,7445,12/31/2199,E
9,7453,12/31/2199,G
9,7502,12/31/2199,E
9,7515,12/31/2199,G
9,7520,12/31/2199,C
9,7538,12/31/2199,G
9,7539,12/31/2199,F
9,7540,12/31/2199,G
9,7580,12/31/2199,E
9,7590,12/31/2199,D
9,7600,12/31/2199,E
9,7605,12/31/2199,E
9,7610,12/31/2199,D
9,7704,12/31/2199,F
9,7705,12/31/2199,D
9,7720,12/31/2199,E
9,7855,12/31/2199,E
9,8001,12/31/2199,B
9,8002,12/31/2199,C
9,8006,12/31/2199,C
9,8008,12/31/2199,B
9,8010,12/31/2199,B
9,8013,12/31/2199,C
9,8015,12/31/2199,C
9,8017,12/31/2199,B
9,8018,12/31/2199,B
9,8021,12/31/2199,C
9,8031,12/31/2199,C
9,8032,12/31/2199,B
9,8033,12/31/2199,C
9,8039,12/31/2199,B
9,8044,12/31/2199,D
9,8045,12/31/2199,B
9,8046,12/31/2199,C
9,8047,12/31/2199,B
9,8058,12/31/2199,C
9,8061,12/31/2199,C
9,8072,12/31/2199,B
9,8102,12/31/2199,B
9,8103,12/31/2199,D
9,8105,12/31/2199,B
9,8106,12/31/2199,E
9,8107,12/31/2199,E
9,8111,12/31/2199,C
9,8116,12/31/2199,C
9,8203,12/31/2199,C
9,8204,12/31/2199,E
9,8209,12/31/2199,C
9,8215,12/31/2199,E
9,8227,12/31/2199,G
9,8232,12/31/2199,E
9,8233,12/31/2199,E
9,8235,12/31/2199,C
9,8263,12/31/2199,D
9,8264,12/31/2199,E
9,8265,12/31/2199,F
9,8273,12/31/2199,C
9,8274,12/31/2199,C
9,8279,12/31/2199,F
9,8288,12/31/2199,E
9,8291,12/31/2199,D
9,8292,12/31/2199,C
9,8293,12/31/2199,E
9,8304,12/31/2199,E
9,8350,12/31/2199,F
9,8353,12/31/2199,E
9,8380,12/31/2199,D
9,8381,12/31/2199,D
9,8385,12/31/2199,E
9,8392,12/31/2199,C
9,8393,12/31/2199,C
9,8500,12/31/2199,E
9,8601,12/31/2199,D
9,8606,12/31/2199,F
9,8709,12/31/2199,G
9,8719,12/31/2199,G
9,8720,12/31/2199,E
9,8721,12/31/2199,E
9,8726,12/31/2199,E
9,8734,12/31/2199,B
9,8737,12/31/2199,B
9,8738,12/31/2199,B
9,8742,12/31/2199,E
9,8745,12/31/2199,D
9,8748,12/31/2199,D
9,8755,12/31/2199,E
9,8799,12/31/2199,C
9,8800,12/31/2199,A
9,8803,12/31/2199,E
9,8805,12/31/2199,B
9,8810,12/31/2199,C
9,8814,12/31/2199,B
9,8815,12/31/2199,B
9,8820,12/31/2199,D
9,8824,12/31/2199,B
9,8825,12/31/2199,A
9,8826,12/31/2199,C
9,8829,12/31/2199,C
9,8831,12/31/2199,C
9,8832,12/31/2199,C
9,8833,12/31/2199,C
9,8835,12/31/2199,C
9,8841,12/31/2199,D
9,8861,12/31/2199,C
9,8868,12/31/2199,B
9,8869,12/31/2199,B
9,8871,12/31/2199,B
9,8901,12/31/2199,D
9,9012,12/31/2199,D
9,9014,12/31/2199,C
9,9015,12/31/2199,C
9,9016,12/31/2199,C
9,9019,12/31/2199,E
9,9033,12/31/2199,C
9,9040,12/31/2199,B
9,9047,12/31/2199,C
9,9052,12/31/2199,B
9,9058,12/31/2199,A
9,9059,12/31/2199,D
9,9060,12/31/2199,B
9,9061,12/31/2199,A
9,9063,12/31/2199,B
9,9077,12/31/2199,C
9,9082,12/31/2199,A
9,9083,12/31/2199,A
9,9084,12/31/2199,C
9,9088,12/31/2199,G
9,9089,12/31/2199,B
9,9093,12/31/2199,B
9,9101,12/31/2199,B
9,9102,12/31/2199,C
9,9110,12/31/2199,C
9,9154,12/31/2199,C
9,9156,12/31/2199,D
9,9170,12/31/2199,G
9,9178,12/31/2199,A
9,9179,12/31/2199,B
9,9180,12/31/2199,E
9,9182,12/31/2199,C
9,9186,12/31/2199,F
9,9220,12/31/2199,D
9,9402,12/31/2199,E
9,9403,12/31/2199,F
9,9410,12/31/2199,C
9,9501,12/31/2199,D
9,9505,12/31/2199,D
9,9516,12/31/2199,E
9,9519,12/31/2199,E
9,9521,12/31/2199,E
9,9522,12/31/2199,C
9,9534,12/31/2199,F
9,9554,12/31/2199,F
9,9586,12/31/2199,A
9,9600,12/31/2199,B
9,9620,12/31/2199,D
10,5,12/31/2199,C
10,8,12/31/2199,D
10,16,12/31/2199,E
10,34,12/31/2199,C
10,35,12/31/2199,B
10,36,12/31/2199,C
10,37,12/31/2199,D
10,42,12/31/2199,D
10,50,12/31/2199,C
10,59,12/31/2199,G
10,65,12/31/2199,E
10,66,12/31/2199,E
10,67,12/31/2199,E
10,79,12/31/2199,E
10,83,12/31/2199,C
10,106,12/31/2199,F
10,113,12/31/2199,C
10,170,12/31/2199,C
10,251,12/31/2199,C
10,400,12/31/2199,D
10,401,12/31/2199,F
10,908,12/31/2199,C
10,909,12/31/2199,B
10,912,12/31/2199,B
10,913,12/31/2199,C
10,917,12/31/2199,B
10,1005,12/31/2199,G
10,1016,12/31/2199,G
10,1164,12/31/2199,G
10,1165,12/31/2199,F
10,1169,12/31/2199,E
10,1320,12/31/2199,F
10,1322,12/31/2199,F
10,1430,12/31/2199,E
10,1438,12/31/2199,F
10,1452,12/31/2199,E
10,1463,12/31/2199,F
10,1473,12/31/2199,E
10,1474,12/31/2199,E
10,1604,12/31/2199,E
10,1624,12/31/2199,F
10,1642,12/31/2199,E
10,1654,12/31/2199,E
10,1655,12/31/2199,E
10,1699,12/31/2199,E
10,1701,12/31/2199,E
10,1710,12/31/2199,E
10,1741,12/31/2199,G
10,1747,12/31/2199,E
10,1748,12/31/2199,E
10,1751,12/31/2199,E
10,1803,12/31/2199,F
10,1852,12/31/2199,G
10,1853,12/31/2199,D
10,1860,12/31/2199,B
10,1924,12/31/2199,B
10,1925,12/31/2199,D
10,2001,12/31/2199,B
